cik,ticker,source,entity_name
1785530,HOWL,fundamentals,
46765,HP,fundamentals,
1645590,HPE,fundamentals,
1645590,HPE-PC,current,Hewlett Packard Enterprise Co
1792849,HPK,fundamentals,
1482512,HPP,fundamentals,
1482512,HPP-PC,current,"Hudson Pacific Properties, Inc."
47217,HPQ,fundamentals,
1140102,HQI,fundamentals,
1428336,HQY,fundamentals,
1360604,HR,fundamentals,
12659,HRB,fundamentals,
1563665,HRGN,fundamentals,
1364479,HRI,fundamentals,
48465,HRL,fundamentals,
1802665,HRMY,fundamentals,
1360214,HROW,fundamentals,
1598665,HRTG,fundamentals,
818033,HRTX,fundamentals,
1487428,HRZN,fundamentals,
45876,HSC,delisted_seed,HARSCO CORP
1468492,HSCS,fundamentals,
1468492,HSCSW,current,HeartSciences Inc.
1721056,HSCT,fundamentals,
1610853,HSDT,fundamentals,
1000228,HSIC,fundamentals,
1066605,HSII,delisted_seed,HEIDRICK & STRUGGLES INTERNATIONAL INC
1946021,HSPOF,fundamentals,
2032950,HSPT,fundamentals,
2032950,HSPTR,current,Horizon Space Acquisition II Corp.
2032950,HSPTU,current,Horizon Space Acquisition II Corp.
1946021,HSPUF,current,Horizon Space Acquisition I Corp.
1946021,HSPWF,current,Horizon Space Acquisition I Corp.
1070750,HST,fundamentals,
1813603,HSTA,fundamentals,
797564,HSTC,fundamentals,
1365388,HSTI,fundamentals,
1095565,HSTM,fundamentals,
47111,HSY,fundamentals,
1538263,HTB,fundamentals,
1053352,HTBK,fundamentals,
1892322,HTCR,fundamentals,
1487428,HTFC,current,Horizon Technology Finance Corp
1464521,HTFL,fundamentals,
1280784,HTGC,fundamentals,
1265131,HTH,fundamentals,
799233,HTLD,fundamentals,
766829,HTO,fundamentals,
1657853,HTZ,fundamentals,
1657853,HTZWW,current,"HERTZ GLOBAL HOLDINGS, INC"
48898,HUBB,fundamentals,
940942,HUBG,fundamentals,
1404655,HUBS,fundamentals,
49071,HUM,fundamentals,
1818382,HUMA,fundamentals,
1818382,HUMAW,current,"Humacyte, Inc."
1307954,HUN,fundamentals,
1498382,HURA,fundamentals,
315374,HURC,fundamentals,
1289848,HURN,fundamentals,
1964789,HUT,fundamentals,
1846416,HVII,fundamentals,
1846416,HVIIR,current,Hennessy Capital Investment Corp. VII
1846416,HVIIU,current,Hennessy Capital Investment Corp. VII
2070602,HVMC,fundamentals,
2070602,HVMCU,current,Highview Merger Corp.
2070602,HVMCW,current,Highview Merger Corp.
216085,HVT,fundamentals,
216085,HVT-A,current,HAVERTY FURNITURE COMPANIES INC
893847,HWBK,fundamentals,
750577,HWC,fundamentals,
750577,HWCPZ,current,HANCOCK WHITNEY CORP
1897245,HWH,fundamentals,
1750777,HWKE,fundamentals,
46250,HWKN,fundamentals,
4281,HWM,fundamentals,
1413891,HWNI,fundamentals,
717605,HXL,fundamentals,
1173514,HY,fundamentals,
1630176,HYEX,fundamentals,
1695295,HYFM,fundamentals,
1759631,HYLN,fundamentals,
1718405,HYMC,fundamentals,
1718405,HYMCW,current,HYCROFT MINING HOLDING CORP
2073153,HYNE,fundamentals,
1070789,HYOR,fundamentals,
1682639,HYPD,fundamentals,
1833769,HYPR,fundamentals,
1481028,HYSR,fundamentals,
1748945,HZEN,fundamentals,
1492426,HZNP,delisted_seed,Horizon Therapeutics Public Ltd Co
1057060,HZO,fundamentals,
1800227,IAC,current,People Inc
2091176,IACO,fundamentals,
2091176,IACOU,current,Idea Acquisition Corp.
2091176,IACOW,current,Idea Acquisition Corp.
917520,IART,fundamentals,
1278680,IAU,fundamentals,
1759124,IAUM,fundamentals,
1853962,IAUX,fundamentals,
1853962,IAUX-WT,current,i-80 Gold Corp.
1998781,IBAC,fundamentals,
1998781,IBACR,current,IB Acquisition Corp.
1786318,IBATF,fundamentals,
39311,IBCP,fundamentals,
1720420,IBEX,fundamentals,
1420720,IBIO,fundamentals,
1980994,IBIT,fundamentals,
1381197,IBKR,fundamentals,
51143,IBM,fundamentals,
1834105,IBO,fundamentals,
315709,IBOC,fundamentals,
1580905,IBP,fundamentals,
1326110,IBRX,fundamentals,
1538379,IBTA,fundamentals,
811641,ICCC,fundamentals,
1571949,ICE,fundamentals,
1362004,ICFI,fundamentals,
1652535,ICHR,fundamentals,
1578348,ICMB,fundamentals,
1690012,ICR-PA,fundamentals,
1690012,ICRL,current,"InPoint Commercial Real Estate Income, Inc."
1690012,ICRP,current,"InPoint Commercial Real Estate Income, Inc."
1831868,ICU,fundamentals,
1831868,ICUCW,current,SeaStar Medical Holding Corp
883984,ICUI,fundamentals,
1057877,IDA,fundamentals,
1718939,IDAI,fundamentals,
1405495,IDCC,fundamentals,
1040896,IDN,fundamentals,
1030192,IDR,fundamentals,
1005731,IDT,fundamentals,
1054102,IDXG,fundamentals,
874716,IDXX,fundamentals,
1676725,IDYA,fundamentals,
1879016,IE,fundamentals,
2084396,IEAG,fundamentals,
2084396,IEAGR,current,Infinite Eagle Acquisition Corp.
2084396,IEAGU,current,Infinite Eagle Acquisition Corp.
50292,IEHC,fundamentals,
813762,IEP,fundamentals,
1048268,IESC,fundamentals,
832101,IEX,fundamentals,
51253,IFF,fundamentals,
2075068,IGAC,fundamentals,
2075068,IGACR,current,Invest Green Acquisition Corp
2075068,IGACU,current,Invest Green Acquisition Corp
1326205,IGC,fundamentals,
1866838,IGTA,fundamentals,
1866838,IGTAR,current,Inception Growth Acquisition Ltd
1866838,IGTAW,current,Inception Growth Acquisition Ltd
1400891,IHETW,current,"iHeartMedia, Inc."
1400891,IHRT,fundamentals,
1400891,IHRTB,current,"iHeartMedia, Inc."
82473,IHT,fundamentals,
1371489,III,fundamentals,
764401,IIIN,fundamentals,
1728688,IIIV,fundamentals,
1677576,IIPR,fundamentals,
1677576,IIPR-PA,current,INNOVATIVE INDUSTRIAL PROPERTIES INC
820318,IIVI,delisted_seed,II-VI INC
1750149,IKT,fundamentals,
1657214,ILAL,fundamentals,
1769624,ILLR,fundamentals,
1769624,ILLRW,current,Triller Group Inc.
2101135,ILLU,fundamentals,
2101135,ILLUU,current,Illumination Acquisition Corp. I
2101135,ILLUW,current,Illumination Acquisition Corp. I
1110803,ILMN,fundamentals,
1717307,ILPT,fundamentals,
1100788,ILST,fundamentals,
1496383,ILUS,fundamentals,
1115864,ILXP,fundamentals,
1835579,IMA,fundamentals,
1980295,IMAA,fundamentals,
1846235,IMAQ,fundamentals,
1846235,IMAQR,current,International Media Acquisition Corp.
1846235,IMAQU,current,International Media Acquisition Corp.
1846235,IMAQW,current,International Media Acquisition Corp.
921582,IMAX,fundamentals,
1671927,IMCR,fundamentals,
1642380,IMDX,fundamentals,
50493,IMKTA,fundamentals,
1058811,IMMR,fundamentals,
1873835,IMMX,fundamentals,
1472012,IMNM,fundamentals,
749647,IMNN,fundamentals,
49938,IMO,fundamentals,
1790340,IMRX,fundamentals,
2019804,IMSR,fundamentals,
2019804,IMSRW,current,Terrestrial Energy Inc. /DE/
1331612,IMTH,fundamentals,
1280776,IMUX,fundamentals,
1764013,IMVT,fundamentals,
1683695,IMXI,fundamentals,
1740279,INAB,fundamentals,
2063816,INAC,fundamentals,
2063816,INACR,current,Indigo Acquisition Corp.
2063816,INACU,current,Indigo Acquisition Corp.
1562463,INBK,fundamentals,
1562463,INBKZ,current,First Internet Bancorp
1016504,INBP,fundamentals,
1725430,INBS,fundamentals,
2007919,INBX,fundamentals,
879169,INCY,fundamentals,
776901,INDB,fundamentals,
1841925,INDI,fundamentals,
1857044,INDP,fundamentals,
1625297,INDV,fundamentals,
1598014,INFO,delisted_seed,IHS Markit Ltd.
2007825,INFQ,fundamentals,
2007825,INFQ-WT,current,"Infleqtion, Inc."
1337013,INFU,fundamentals,
1897762,INGM,fundamentals,
1294133,INGN,fundamentals,
1046257,INGR,fundamentals,
1961847,INHD,fundamentals,
1038277,INIS,fundamentals,
1840229,INKT,fundamentals,
1081745,INLX,fundamentals,
1728328,INM,fundamentals,
1711754,INMB,fundamentals,
1497645,INN,fundamentals,
1497645,INN-PE,current,"Summit Hotel Properties, Inc."
1497645,INN-PF,current,"Summit Hotel Properties, Inc."
1098482,INNI,fundamentals,
1834376,INNV,fundamentals,
1055726,INO,fundamentals,
903651,INOD,fundamentals,
51434,INPAP,current,INTERNATIONAL PAPER CO /NEW/
2029118,INR,fundamentals,
1528985,INRE,fundamentals,
1615063,INSE,fundamentals,
1022652,INSG,fundamentals,
1104506,INSM,fundamentals,
1609550,INSP,fundamentals,
1679049,INSW,fundamentals,
1565687,INTA,fundamentals,
50863,INTC,fundamentals,
69422,INTG,fundamentals,
1042418,INTI,fundamentals,
1567264,INTS,fundamentals,
1036262,INTT,fundamentals,
896878,INTU,fundamentals,
736012,INTZ,fundamentals,
829323,INUV,fundamentals,
2001557,INV,fundamentals,
1080014,INVA,fundamentals,
1036044,INVE,fundamentals,
1687229,INVH,fundamentals,
2001557,INVLW,current,"Innventure, Inc."
862651,INVU,fundamentals,
862651,INVUP,current,"Investview, Inc."
1042893,INVX,fundamentals,
1865494,IOBTQ,fundamentals,
1580490,IONI,fundamentals,
1824920,IONQ,fundamentals,
1824920,IONQ-WT,current,"IonQ, Inc."
874015,IONS,fundamentals,
949961,IOR,fundamentals,
1054905,IOSP,fundamentals,
1642896,IOT,fundamentals,
1425205,IOVA,fundamentals,
51434,IP,fundamentals,
822663,IPAR,fundamentals,
2012318,IPCX,fundamentals,
2012318,IPCXR,current,Inflection Point Acquisition Corp. III
2012318,IPCXU,current,Inflection Point Acquisition Corp. III
1546296,IPDN,fundamentals,
2028355,IPEX,fundamentals,
2028355,IPEXR,current,Inflection Point Acquisition Corp. V
2028355,IPEXU,current,Inflection Point Acquisition Corp. V
2102041,IPFX,fundamentals,
2102041,IPFXU,current,Inflection Point Acquisition Corp. VI
2102041,IPFXW,current,Inflection Point Acquisition Corp. VI
1111928,IPGP,fundamentals,
1160958,IPHI,delisted_seed,INPHI Corp
1421461,IPI,fundamentals,
1355839,IPM,fundamentals,
1850119,IPSC,fundamentals,
1591913,IPSI,fundamentals,
1788230,IPST,fundamentals,
1830072,IPW,fundamentals,
1507957,IPWR,fundamentals,
1527702,IQST,fundamentals,
1478242,IQV,fundamentals,
1699150,IR,fundamentals,
2077785,IRAB,fundamentals,
2077785,IRAB-UN,current,Iris Acquisition Corp II
2077785,IRAB-WT,current,Iris Acquisition Corp II
1159167,IRBT,delisted_seed,IROBOT CORP
1228627,IRD,fundamentals,
1418819,IRDM,fundamentals,
1878848,IREN,fundamentals,
2051985,IRHO,fundamentals,
2051985,IRHOR,current,Iron Horse Acquisition II Corp.
2051985,IRHOU,current,Iron Horse Acquisition II Corp.
1006045,IRIX,fundamentals,
1020569,IRM,fundamentals,
1325618,IRMD,fundamentals,
1816736,IRON,fundamentals,
1466085,IRT,fundamentals,
1388658,IRTC,fundamentals,
1446847,IRWD,fundamentals,
842517,ISBA,fundamentals,
1355790,ISCO,fundamentals,
1915328,ISLUF,current,Israel Acquisitions Corp
1915328,ISLWF,current,Israel Acquisitions Corp
1332174,ISMCF,current,iShares S&P GSCI Commodity-Indexed Trust
1558569,ISPC,fundamentals,
1948455,ISPR,fundamentals,
1035267,ISRG,fundamentals,
1915328,ISRLF,fundamentals,
836690,ISSC,fundamentals,
1602658,ISTR,fundamentals,
749251,IT,fundamentals,
1114483,ITGR,fundamentals,
2080985,ITHA,fundamentals,
2080985,ITHAU,current,ITHAX Acquisition Corp III
2080985,ITHAW,current,ITHAX Acquisition Corp III
1643154,ITHUF,fundamentals,
720858,ITIC,fundamentals,
1290658,ITOX,fundamentals,
1358190,ITP,fundamentals,
780571,ITRI,fundamentals,
1659323,ITRMF,fundamentals,
216228,ITT,fundamentals,
49826,ITW,fundamentals,
2025878,ITXP,fundamentals,
1397183,IVDA,fundamentals,
1397183,IVDAW,current,"Iveda Solutions, Inc."
1190370,IVDN,fundamentals,
1417926,IVF,fundamentals,
312257,IVFH,fundamentals,
1009919,IVHI,fundamentals,
1939365,IVPR,fundamentals,
1437071,IVR,fundamentals,
1437071,IVR-PC,current,Invesco Mortgage Capital Inc.
1307748,IVT,fundamentals,
1832038,IVVD,fundamentals,
914208,IVZ,fundamentals,
1498372,IWAL,fundamentals,
1279715,IWSH,fundamentals,
1852019,IXAQF,fundamentals,
1873875,IXHL,fundamentals,
1495231,IZEA,fundamentals,
52988,J,fundamentals,
807882,JACK,fundamentals,
2039058,JACS,fundamentals,
2039058,JACS-RI,current,Jackson Acquisition Co II
2039058,JACS-UN,current,Jackson Acquisition Co II
2039273,JAGU,fundamentals,
1585608,JAGX,fundamentals,
1009829,JAKK,fundamentals,
2100805,JAN,fundamentals,
1133062,JANL,fundamentals,
1817713,JANX,fundamentals,
2112446,JATT,fundamentals,
1232524,JAZZ,fundamentals,
1689796,JBGS,fundamentals,
728535,JBHT,fundamentals,
1839839,JBI,fundamentals,
1798749,JBIO,fundamentals,
898293,JBL,fundamentals,
1158463,JBLU,fundamentals,
880117,JBSS,fundamentals,
1433660,JBTM,fundamentals,
2046042,JCAP,fundamentals,
833444,JCI,fundamentals,
885307,JCTC,fundamentals,
96223,JEF,fundamentals,
1674335,JELD,fundamentals,
2060337,JENA,fundamentals,
2060337,JENA-RI,current,JENA ACQUISITION Corp II
2060337,JENA-UN,current,JENA ACQUISITION Corp II
1846084,JETBF,current,Global Crossing Airlines Group Inc.
1846084,JETMF,fundamentals,
2024306,JFB,fundamentals,
1517389,JFIL,fundamentals,
1857910,JFTH,fundamentals,
1274173,JHG,fundamentals,
1687932,JILL,fundamentals,
785956,JJSF,fundamentals,
779152,JKHY,fundamentals,
1037976,JLL,fundamentals,
1710482,JMSB,fundamentals,
200406,JNJ,fundamentals,
40570,JOB,fundamentals,
1819848,JOBY,fundamentals,
1819848,JOBY-WT,current,"Joby Aviation, Inc."
1907425,JOCM,fundamentals,
745308,JOE,fundamentals,
788329,JOUT,fundamentals,
19617,JPM,fundamentals,
19617,JPM-PC,current,JPMORGAN CHASE & CO
19617,JPM-PD,current,JPMORGAN CHASE & CO
19617,JPM-PJ,current,JPMORGAN CHASE & CO
19617,JPM-PK,current,JPMORGAN CHASE & CO
19617,JPM-PL,current,JPMORGAN CHASE & CO
19617,JPM-PM,current,JPMORGAN CHASE & CO
1696558,JRSH,fundamentals,
1597892,JRSS,fundamentals,
1620459,JRVR,fundamentals,
1083522,JSDA,fundamentals,
1593538,JSM,current,NAVIENT CORP
1788028,JSPR,fundamentals,
1788028,JSPRW,current,"Jasper Therapeutics, Inc."
1861622,JTAI,fundamentals,
1679628,JUNS,fundamentals,
1909747,JUSHF,fundamentals,
714712,JUVF,fundamentals,
1007019,JVA,fundamentals,
1831359,JWSMF,fundamentals,
1831359,JWSUF,current,Jaws Mustang Acquisition Corp
1831359,JWSWF,current,Jaws Mustang Acquisition Corp
1822993,JXN,fundamentals,
1822993,JXN-PA,current,Jackson Financial Inc.
1612630,JYNT,fundamentals,
1865468,KACLF,fundamentals,
886346,KAI,fundamentals,
1479419,KALA,fundamentals,
811596,KALU,fundamentals,
1348911,KALV,fundamentals,
1230058,KANP,fundamentals,
1962011,KAPA,fundamentals,
1729637,KARX,fundamentals,
1762239,KAVL,fundamentals,
1530746,KAYS,fundamentals,
1747172,KBDC,fundamentals,
795266,KBH,fundamentals,
1413119,KBLB,fundamentals,
2088749,KBON,fundamentals,
2088749,KBONU,current,Karbon Capital Partners Corp.
2088749,KBONW,current,Karbon Capital Partners Corp.
1357615,KBR,fundamentals,
1482430,KBSR,fundamentals,
2102713,KCA-UN,current,Kensington Capital Acquisition Corp. VI
2102713,KCAC-UN,fundamentals,
2102713,KCAC-WT,current,Kensington Capital Acquisition Corp. VI
2053799,KCHV,fundamentals,
2053799,KCHVR,current,Kochav Defense Acquisition Corp.
2053799,KCHVU,current,Kochav Defense Acquisition Corp.
1696025,KCRD,fundamentals,
1867072,KD,fundamentals,
1853138,KDK,fundamentals,
1853138,KDKRW,current,"Kodiak AI, Inc."
1318482,KDOZF,fundamentals,
1418135,KDP,fundamentals,
1606757,KE,fundamentals,
1812477,KEEL,fundamentals,
55135,KELYA,fundamentals,
55135,KELYB,current,KELLY SERVICES INC
55529,KEQU,fundamentals,
56047,KEX,fundamentals,
91576,KEY,fundamentals,
91576,KEY-PI,current,KEYCORP /NEW/
91576,KEY-PJ,current,KEYCORP /NEW/
91576,KEY-PK,current,KEYCORP /NEW/
91576,KEY-PL,current,KEYCORP /NEW/
1601046,KEYS,fundamentals,
1297341,KFFB,fundamentals,
2029976,KFII,fundamentals,
2029976,KFIIR,current,K&F GROWTH ACQUISITION CORP. II
2029976,KFIIU,current,K&F GROWTH ACQUISITION CORP. II
930420,KFRC,fundamentals,
56679,KFY,fundamentals,
2055116,KG,fundamentals,
1767042,KGS,fundamentals,
1637459,KHC,fundamentals,
1425450,KIDS,fundamentals,
2022308,KIDZ,fundamentals,
2022308,KIDZW,current,KIDZ AI Inc.
879101,KIM,fundamentals,
879101,KIM-PL,current,KIMCO REALTY CORP
879101,KIM-PM,current,KIMCO REALTY CORP
879101,KIM-PN,current,KIMCO REALTY CORP
33992,KINS,fundamentals,
1608092,KITL,fundamentals,
1849820,KITT,fundamentals,
1849820,KITTW,current,"Nauticus Robotics, Inc."
1404912,KKR,fundamentals,
1404912,KKR-PD,current,KKR & Co. Inc.
1404912,KKRS,current,KKR & Co. Inc.
1404912,KKRT,current,KKR & Co. Inc.
319201,KLAC,fundamentals,
1873529,KLC,fundamentals,
56978,KLIC,fundamentals,
1110607,KLNG,fundamentals,
2096997,KLRA,fundamentals,
1754068,KLRS,fundamentals,
1432133,KLTR,fundamentals,
1738827,KLXE,fundamentals,
55785,KMB,fundamentals,
1935033,KMFG,fundamentals,
1506307,KMI,fundamentals,
860748,KMPB,current,KEMPER Corp
860748,KMPR,fundamentals,
55242,KMT,fundamentals,
1877184,KMTS,fundamentals,
1170010,KMX,fundamentals,
1587523,KN,fundamentals,
1955520,KNF,fundamentals,
1730430,KNSA,fundamentals,
1669162,KNSL,fundamentals,
1692787,KNTK,fundamentals,
1492691,KNX,fundamentals,
21344,KO,fundamentals,
897078,KOAN,fundamentals,
1468748,KOD,fundamentals,
31235,KODK,fundamentals,
1415311,KOLD,current,ProShares Trust II
1315257,KOP,fundamentals,
771266,KOPN,fundamentals,
1855457,KORE,fundamentals,
1855457,KORGW,current,"KORE Group Holdings, Inc."
1509991,KOS,fundamentals,
56701,KOSS,fundamentals,
2068454,KOYN,fundamentals,
2068454,KOYNU,current,"CSLM Digital Asset Acquisition Corp III, Ltd"
2068454,KOYNW,current,"CSLM Digital Asset Acquisition Corp III, Ltd"
1502557,KPEA,fundamentals,
1502557,KPEAD,current,Kun Peng International Ltd.
2095297,KPET,fundamentals,
2095297,KPET-UN,current,KPET Ultra Paceline Corp
1372514,KPHMW,current,KIORA PHARMACEUTICALS INC
1785424,KPLT,fundamentals,
1785424,KPLTW,current,"Katapult Holdings, Inc."
1372514,KPRX,fundamentals,
1503802,KPTI,fundamentals,
56873,KR,fundamentals,
2082119,KRAQ,fundamentals,
2082119,KRAQU,current,KRAKacquisition Corp
2082119,KRAQW,current,KRAKacquisition Corp
1025996,KRC,fundamentals,
1631596,KREF,fundamentals,
1631596,KREF-PA,current,KKR Real Estate Finance Trust Inc.
774415,KRFG,fundamentals,
1286043,KRG,fundamentals,
704440,KRMD,fundamentals,
2040127,KRMN,fundamentals,
1617242,KRNY,fundamentals,
1257640,KRO,fundamentals,
1664710,KROS,fundamentals,
1657788,KRP,fundamentals,
1703647,KRRO,fundamentals,
2074872,KRSP,fundamentals,
2074872,KRSP-UN,current,Rice Acquisition Corp 3
2074872,KRSP-WT,current,Rice Acquisition Corp 3
1758021,KRT,fundamentals,
1772177,KRUS,fundamentals,
1711279,KRYS,fundamentals,
1600983,KSCP,fundamentals,
1945619,KSEZ,fundamentals,
885639,KSS,fundamentals,
1760965,KTB,fundamentals,
719733,KTCC,fundamentals,
845819,KTEL,fundamentals,
1069258,KTOS,fundamentals,
1841330,KTTA,fundamentals,
1841330,KTTAW,current,Pasithea Therapeutics Corp.
2086524,KTWO,fundamentals,
2086524,KTWOR,current,K2 Capital Acquisition Corp
2086524,KTWOU,current,K2 Capital Acquisition Corp
1081834,KUBR,fundamentals,
1662684,KULR,fundamentals,
1422143,KURA,fundamentals,
1342958,KUST,fundamentals,
1889983,KVAC,fundamentals,
1889983,KVACU,current,Keen Vision Acquisition Corp.
1889983,KVACW,current,Keen Vision Acquisition Corp.
1007587,KVHI,fundamentals,
1944048,KVUE,fundamentals,
1835830,KVYO,fundamentals,
1408100,KW,fundamentals,
1884164,KWIK,fundamentals,
81362,KWR,fundamentals,
1072627,KWY,fundamentals,
1713539,KXIN,fundamentals,
1815442,KYMR,fundamentals,
921299,KYNB,fundamentals,
1994702,KYTX,fundamentals,
1645666,KZR,fundamentals,
60086,L,fundamentals,
1594968,LAAI,current,Loan Artificial Intelligence Corp.
1162194,LAB,fundamentals,
2079272,LABT,fundamentals,
1966983,LAC,fundamentals,
1023128,LAD,fundamentals,
1577670,LADR,fundamentals,
2079106,LAFA,fundamentals,
2079106,LAFAR,current,LaFayette Acquisition Corp.
2079106,LAFAU,current,LaFayette Acquisition Corp.
798081,LAKE,fundamentals,
1090425,LAMR,fundamentals,
1495240,LAND,fundamentals,
1495240,LANDO,current,GLADSTONE LAND Corp
1495240,LANDP,current,GLADSTONE LAND Corp
1141688,LARK,fundamentals,
1807887,LASE,fundamentals,
1124796,LASR,fundamentals,
2076427,LATA,fundamentals,
2076427,LATAU,current,Galata Acquisition Corp. II
2076427,LATAW,current,Galata Acquisition Corp. II
912766,LAUR,fundamentals,
1625641,LAW,fundamentals,
750004,LAWIL,fundamentals,
1311370,LAZ,fundamentals,
1758057,LAZR,fundamentals,
1995807,LB,fundamentals,
1599407,LBRA,fundamentals,
1611983,LBRDA,fundamentals,
1611983,LBRDB,current,Liberty Broadband Corp
1611983,LBRDK,current,Liberty Broadband Corp
1611983,LBRDP,current,Liberty Broadband Corp
1694028,LBRT,fundamentals,
1691082,LBRX,fundamentals,
1172178,LBSR,fundamentals,
1570585,LBTYA,fundamentals,
1570585,LBTYB,current,Liberty Global Ltd.
1570585,LBTYK,current,Liberty Global Ltd.
1643721,LBUY,current,DATZ WORLD HOLDINGS CORP.
1643721,LBUYD,current,DATZ WORLD HOLDINGS CORP.
1409970,LC,current,"Happen, Inc."
2049248,LCCC,fundamentals,
2049248,LCCCR,current,Lakeshore Acquisition III Corp.
2049248,LCCCU,current,Lakeshore Acquisition III Corp.
1339688,LCGMF,fundamentals,
1715433,LCHD,fundamentals,
1811210,LCID,fundamentals,
763744,LCII,fundamentals,
1074902,LCNB,fundamentals,
1493137,LCTC,fundamentals,
876343,LCTX,fundamentals,
874396,LCUT,fundamentals,
1892316,LDDD,fundamentals,
1831631,LDI,fundamentals,
1336920,LDOS,fundamentals,
1985554,LDXC,fundamentals,
799288,LE,fundamentals,
842162,LEA,fundamentals,
1456189,LEAT,fundamentals,
59527,LECO,fundamentals,
1333822,LEDS,fundamentals,
58361,LEE,fundamentals,
1711141,LEEEF,fundamentals,
1230524,LEEN,fundamentals,
58492,LEG,fundamentals,
1436208,LEGH,fundamentals,
2087450,LEGO,fundamentals,
2087450,LEGO-UN,current,Legato Merger Corp. IV
2087450,LEGO-WT,current,Legato Merger Corp. IV
2002038,LEGT,fundamentals,
920760,LEN,fundamentals,
920760,LEN-B,current,LENNAR CORP /NEW/
1815776,LENZ,fundamentals,
1821806,LESL,fundamentals,
1065059,LEU,fundamentals,
94845,LEVI,fundamentals,
1348362,LEXX,fundamentals,
2084563,LFAC,fundamentals,
2084563,LFACU,current,Leapfrog Acquisition Corp
2084563,LFACW,current,Leapfrog Acquisition Corp
1005286,LFCR,fundamentals,
948320,LFMD,fundamentals,
948320,LFMDP,current,"LifeMD, Inc."
1845257,LFST,fundamentals,
1547546,LFT,fundamentals,
1547546,LFT-PA,current,"Lument Finance Trust, Inc."
889331,LFUS,fundamentals,
849146,LFVN,fundamentals,
1607962,LFWD,fundamentals,
1836754,LGCY,fundamentals,
1580670,LGIH,fundamentals,
61004,LGL,fundamentals,
61004,LGL-RI,current,LGL GROUP INC
1566826,LGMK,fundamentals,
2052568,LGN,fundamentals,
886163,LGND,fundamentals,
886163,LGNDZ,current,LIGAND PHARMACEUTICALS INC
886163,LGNXZ,current,LIGAND PHARMACEUTICALS INC
886163,LGNYZ,current,LIGAND PHARMACEUTICALS INC
886163,LGNZZ,current,LIGAND PHARMACEUTICALS INC
1970129,LGSP,fundamentals,
1721484,LGVN,fundamentals,
920148,LH,fundamentals,
2017758,LHAI,fundamentals,
202058,LHX,fundamentals,
1831283,LIANY,fundamentals,
1818644,LIDR,fundamentals,
1818644,LIDRW,current,"AEye, Inc."
1843162,LIEN,fundamentals,
1581760,LIF,fundamentals,
1391135,LIFD,fundamentals,
1788451,LIFE,fundamentals,
1581760,LIFX,current,"Life360, Inc."
1069202,LII,fundamentals,
1712184,LILA,fundamentals,
1712184,LILAB,current,Liberty Latin America Ltd.
1712184,LILAK,current,Liberty Latin America Ltd.
1712184,LILAP,current,Liberty Latin America Ltd.
1712184,LILAV,current,Liberty Latin America Ltd.
1712184,LILKV,current,Liberty Latin America Ltd.
1712184,LILPV,current,Liberty Latin America Ltd.
1971387,LIMN,fundamentals,
1971387,LIMNW,current,"Liminatus Pharma, Inc."
1803977,LIMX,fundamentals,
1707925,LIN,fundamentals,
1286613,LINC,fundamentals,
1512499,LIND,fundamentals,
1868159,LINE,fundamentals,
828146,LINK,fundamentals,
2052959,LION,fundamentals,
1347242,LIPO,fundamentals,
1307579,LIQT,fundamentals,
1633978,LITE,fundamentals,
1262104,LITS,fundamentals,
1045742,LIVE,fundamentals,
1593549,LIVG,fundamentals,
1639691,LIVN,fundamentals,
1335105,LIXT,fundamentals,
721994,LKFN,fundamentals,
1065696,LKQ,fundamentals,
2043508,LKSP,fundamentals,
2043508,LKSPR,current,Lake Superior Acquisition Corp
2043508,LKSPU,current,Lake Superior Acquisition Corp
1039101,LLL,delisted_seed,"L3 TECHNOLOGIES, INC."
59478,LLY,fundamentals,
2078416,LLYVA,fundamentals,
2078416,LLYVB,current,"Liberty Live Holdings, Inc."
2078416,LLYVK,current,"Liberty Live Holdings, Inc."
1158895,LMAT,fundamentals,
1606163,LMB,fundamentals,
1477960,LMED,fundamentals,
1640384,LMFA,fundamentals,
1939937,LMMY,fundamentals,
1691421,LMND,fundamentals,
1342423,LMNR,fundamentals,
2071288,LMRI,fundamentals,
936468,LMT,fundamentals,
1527728,LNAI,fundamentals,
1672572,LNBY,fundamentals,
59558,LNC,fundamentals,
59558,LNC-PD,current,LINCOLN NATIONAL CORP
3570,LNG,fundamentals,
1756701,LNKB,fundamentals,
836157,LNN,fundamentals,
1320350,LNSR,fundamentals,
352541,LNT,fundamentals,
1521036,LNTH,fundamentals,
750004,LNWO,current,"Light & Wonder, Inc."
1843724,LNZA,fundamentals,
1843724,LNZAW,current,"LanzaTech Global, Inc."
1080340,LOAN,fundamentals,
2000178,LOAR,fundamentals,
1462120,LOB,fundamentals,
1462120,LOB-PA,current,"Live Oak Bancshares, Inc."
1840780,LOCL,fundamentals,
1840780,LOCLW,current,Local Bounti Corporation/DE
1606366,LOCO,fundamentals,
1120970,LODE,fundamentals,
2064307,LOGC,fundamentals,
1032975,LOGI,fundamentals,
2048951,LOKV,current,Teamshares Inc
2048951,LOKVU,current,Teamshares Inc
2048951,LOKVW,current,Teamshares Inc
1620463,LONA,fundamentals,
1504678,LOOP,fundamentals,
1434588,LOPE,fundamentals,
1568969,LOTT,fundamentals,
1701758,LOVE,fundamentals,
60667,LOW,fundamentals,
2015502,LPAA,fundamentals,
